mes,dia_de_la_semana,dia,hora,minuto,cpu_percent,ram_percent,top_1,top_2,top_3
4,Wednesday,5,12,21,9.0,8.1,uwsgi,httpd,python3
4,Wednesday,5,12,24,12.3,8.0,uwsgi,httpd,python3
4,Wednesday,5,12,27,8.6,8.1,uwsgi,httpd,python3
4,Wednesday,5,12,30,19.4,8.2,uwsgi,httpd,python3
4,Wednesday,5,12,33,9.3,8.1,uwsgi,httpd,python3
4,Wednesday,5,12,36,9.1,8.5,uwsgi,httpd,python3
4,Wednesday,5,12,39,10.5,9.2,php,uwsgi,httpd
4,Wednesday,5,12,42,8.5,8.5,uwsgi,httpd,python3
4,Wednesday,5,12,45,10.2,8.4,uwsgi,httpd,python3
4,Wednesday,5,12,48,7.4,8.1,uwsgi,httpd,python3
4,Wednesday,5,12,51,8.7,8.1,uwsgi,httpd,python3
4,Wednesday,5,12,54,10.6,8.1,uwsgi,httpd,python3
4,Wednesday,5,12,57,9.2,8.1,uwsgi,httpd,python3
4,Wednesday,5,13,0,9.1,8.3,uwsgi,httpd,python3
4,Wednesday,5,13,3,8.1,8.1,uwsgi,httpd,python3
4,Wednesday,5,13,6,9.2,8.4,uwsgi,httpd,python3
4,Wednesday,5,13,9,8.7,8.7,uwsgi,httpd,python3
4,Wednesday,5,13,12,8.4,8.4,uwsgi,httpd,python3
4,Wednesday,5,13,15,8.6,8.2,uwsgi,httpd,python3
4,Wednesday,5,13,18,8.5,8.2,uwsgi,httpd,python3
4,Wednesday,5,13,21,19.3,8.5,uwsgi,httpd,python3
4,Wednesday,5,13,24,9.1,8.4,uwsgi,httpd,python3
4,Wednesday,5,13,27,9.1,8.4,uwsgi,httpd,python3
4,Wednesday,5,13,30,9.5,8.4,uwsgi,httpd,python3
4,Wednesday,5,13,33,9.5,8.4,uwsgi,httpd,python3
4,Wednesday,5,13,36,7.9,8.4,uwsgi,httpd,python3
4,Wednesday,5,13,39,8.7,8.4,uwsgi,httpd,python3
4,Wednesday,5,13,42,7.5,8.4,uwsgi,httpd,python3
4,Wednesday,5,13,45,9.4,8.4,uwsgi,httpd,python3
4,Wednesday,5,13,48,7.3,8.4,uwsgi,httpd,python3
4,Wednesday,5,13,51,12.3,8.5,uwsgi,httpd,python3
4,Wednesday,5,13,54,8.3,8.8,uwsgi,httpd,python3
4,Wednesday,5,13,57,9.9,8.4,uwsgi,httpd,python3
4,Wednesday,5,14,0,8.5,8.6,uwsgi,httpd,python3
4,Wednesday,5,14,3,10.1,7.9,uwsgi,httpd,python3
4,Wednesday,5,14,6,8.4,8.4,uwsgi,httpd,python3
4,Wednesday,5,14,9,9.1,8.6,uwsgi,httpd,python3
4,Wednesday,5,14,12,11.4,8.3,uwsgi,httpd,python3
4,Wednesday,5,14,15,8.7,8.2,uwsgi,httpd,php
4,Wednesday,5,14,18,9.4,8.2,uwsgi,httpd,php
4,Wednesday,5,14,21,9.0,8.3,uwsgi,httpd,php
4,Wednesday,5,14,24,8.6,8.4,uwsgi,httpd,php
4,Wednesday,5,14,27,9.2,8.2,uwsgi,httpd,php
4,Wednesday,5,14,30,8.5,8.2,uwsgi,httpd,php
4,Wednesday,5,14,33,8.8,8.2,uwsgi,httpd,php
4,Wednesday,5,14,36,27.8,8.0,uwsgi,httpd,php
4,Wednesday,5,14,39,8.8,8.1,uwsgi,httpd,php
4,Wednesday,5,14,42,9.2,8.1,uwsgi,httpd,php
4,Wednesday,5,14,45,8.1,8.1,uwsgi,httpd,php
4,Wednesday,5,14,48,7.6,8.0,uwsgi,httpd,php
4,Wednesday,5,14,51,9.2,8.0,uwsgi,httpd,php
4,Wednesday,5,14,54,8.4,8.1,uwsgi,httpd,php
4,Wednesday,5,14,57,9.1,8.1,uwsgi,httpd,php
4,Wednesday,5,15,0,9.6,8.2,uwsgi,httpd,php
4,Wednesday,5,15,3,25.8,8.0,uwsgi,httpd,php
4,Wednesday,5,15,6,7.7,8.1,uwsgi,httpd,php
4,Wednesday,5,15,9,9.4,8.1,uwsgi,httpd,php
4,Wednesday,5,15,12,9.9,8.1,uwsgi,httpd,php
4,Wednesday,5,15,15,8.7,8.1,uwsgi,httpd,php
4,Wednesday,5,15,18,9.6,8.0,uwsgi,httpd,php
4,Wednesday,5,15,21,7.9,8.1,uwsgi,httpd,php
4,Wednesday,5,15,24,15.8,8.1,uwsgi,httpd,php
4,Wednesday,5,15,27,10.3,8.1,uwsgi,httpd,php
4,Wednesday,5,15,30,9.1,8.1,uwsgi,httpd,php
4,Wednesday,5,15,33,9.4,8.1,uwsgi,httpd,php
4,Wednesday,5,15,36,9.1,8.1,uwsgi,httpd,php
4,Wednesday,5,15,39,8.7,8.0,uwsgi,httpd,php
4,Wednesday,5,15,42,26.6,8.1,uwsgi,httpd,php
4,Wednesday,5,15,45,10.5,8.0,uwsgi,httpd,python3
4,Wednesday,5,15,48,10.8,8.0,uwsgi,httpd,python3
4,Wednesday,5,15,51,9.2,8.1,uwsgi,httpd,python3
4,Wednesday,5,15,54,9.1,8.1,uwsgi,httpd,python3
4,Wednesday,5,15,57,8.7,8.0,uwsgi,httpd,python3
4,Wednesday,5,16,0,42.4,8.2,uwsgi,httpd,php
4,Wednesday,5,16,3,8.1,8.0,uwsgi,httpd,php
4,Wednesday,5,16,6,9.2,8.0,uwsgi,httpd,php
4,Wednesday,5,16,9,8.9,8.1,uwsgi,httpd,php
4,Wednesday,5,16,12,8.4,8.1,uwsgi,httpd,php
4,Wednesday,5,16,15,8.8,8.1,uwsgi,httpd,php
4,Wednesday,5,16,18,8.1,8.0,uwsgi,httpd,php
4,Wednesday,5,16,21,8.5,8.1,uwsgi,httpd,php
4,Wednesday,5,16,24,8.1,8.0,uwsgi,httpd,php
4,Wednesday,5,16,27,10.3,8.1,uwsgi,httpd,php
4,Wednesday,5,16,30,14.4,8.1,uwsgi,httpd,php
4,Wednesday,5,16,33,9.2,8.0,uwsgi,httpd,python3
4,Wednesday,5,16,36,36.0,8.1,uwsgi,httpd,php
4,Wednesday,5,16,39,9.0,8.0,uwsgi,httpd,php
4,Wednesday,5,16,42,7.7,8.0,uwsgi,httpd,php
4,Wednesday,5,16,45,8.7,8.0,uwsgi,httpd,php
4,Wednesday,5,16,48,17.8,8.0,uwsgi,httpd,php
4,Wednesday,5,16,51,8.3,8.0,uwsgi,httpd,php
4,Wednesday,5,16,54,8.0,8.0,uwsgi,httpd,php
4,Wednesday,5,16,57,8.6,8.1,uwsgi,httpd,php
4,Wednesday,5,17,0,10.3,8.2,uwsgi,httpd,php
4,Wednesday,5,17,3,17.3,8.0,uwsgi,httpd,php
4,Wednesday,5,17,6,13.7,8.0,uwsgi,httpd,php
4,Wednesday,5,17,9,7.3,8.0,uwsgi,httpd,php
4,Wednesday,5,17,12,14.7,8.0,uwsgi,httpd,php
4,Wednesday,5,17,15,8.6,8.0,uwsgi,httpd,php
4,Wednesday,5,17,18,21.4,8.0,uwsgi,httpd,php
4,Wednesday,5,17,21,8.1,8.0,uwsgi,httpd,php
4,Wednesday,5,17,24,17.4,8.1,uwsgi,httpd,php
4,Wednesday,5,17,27,9.3,8.1,uwsgi,httpd,php
4,Wednesday,5,17,30,8.9,8.1,uwsgi,httpd,php
4,Wednesday,5,17,33,9.6,8.1,uwsgi,httpd,php
4,Wednesday,5,17,36,8.4,8.0,uwsgi,httpd,php
4,Wednesday,5,17,39,8.5,8.1,uwsgi,httpd,php
4,Wednesday,5,17,42,15.9,8.0,uwsgi,httpd,php
4,Wednesday,5,17,45,8.9,8.0,uwsgi,httpd,php
4,Wednesday,5,17,48,8.9,8.0,uwsgi,httpd,php
4,Wednesday,5,17,51,9.4,8.0,uwsgi,httpd,php
4,Wednesday,5,17,54,10.7,8.0,uwsgi,httpd,php
4,Wednesday,5,17,57,8.8,8.0,uwsgi,httpd,php
4,Wednesday,5,18,0,19.1,8.2,uwsgi,httpd,php
4,Wednesday,5,18,3,9.4,8.0,uwsgi,httpd,php
4,Wednesday,5,18,6,9.3,8.1,uwsgi,httpd,php
4,Wednesday,5,18,9,8.2,8.0,uwsgi,httpd,php
4,Wednesday,5,18,12,9.4,7.9,uwsgi,httpd,php
4,Wednesday,5,18,15,14.6,7.9,uwsgi,httpd,php
4,Wednesday,5,18,18,8.4,8.0,uwsgi,httpd,php
4,Wednesday,5,18,21,8.4,8.0,uwsgi,httpd,php
4,Wednesday,5,18,24,18.2,8.1,uwsgi,httpd,php
4,Wednesday,5,18,27,8.6,8.0,uwsgi,httpd,php
4,Wednesday,5,18,30,18.1,8.0,uwsgi,httpd,amazon-cloudwatch-agent
4,Wednesday,5,18,33,11.9,8.0,uwsgi,httpd,php
4,Wednesday,5,18,36,8.9,8.0,uwsgi,httpd,php
4,Wednesday,5,18,39,9.5,8.0,uwsgi,httpd,php
4,Wednesday,5,18,42,9.7,8.0,uwsgi,httpd,php
4,Wednesday,5,18,45,8.2,8.1,uwsgi,httpd,php
4,Wednesday,5,18,48,15.6,7.9,uwsgi,httpd,php
4,Wednesday,5,18,51,8.6,8.0,uwsgi,httpd,php
4,Wednesday,5,18,54,9.1,8.0,uwsgi,httpd,php
4,Wednesday,5,18,57,8.9,8.0,uwsgi,httpd,php
4,Wednesday,5,19,0,27.5,8.2,uwsgi,httpd,php
4,Wednesday,5,19,3,8.3,8.0,uwsgi,httpd,php
4,Wednesday,5,19,6,8.1,8.0,uwsgi,httpd,php
4,Wednesday,5,19,9,9.6,8.0,uwsgi,httpd,php
4,Wednesday,5,19,12,24.5,8.0,uwsgi,httpd,php
4,Wednesday,5,19,15,8.8,8.0,uwsgi,httpd,php
4,Wednesday,5,19,18,7.7,8.0,uwsgi,httpd,php
4,Wednesday,5,19,21,8.2,8.0,python3,uwsgi,httpd
4,Wednesday,5,19,24,8.7,8.0,uwsgi,httpd,php
4,Wednesday,5,19,27,8.4,8.0,uwsgi,httpd,php
4,Wednesday,5,19,30,8.8,8.1,uwsgi,httpd,php
4,Wednesday,5,19,33,8.6,8.0,uwsgi,httpd,php
4,Wednesday,5,19,36,58.1,8.1,uwsgi,httpd,php
4,Wednesday,5,19,39,8.9,8.0,uwsgi,httpd,php
4,Wednesday,5,19,42,8.5,8.0,uwsgi,httpd,php
4,Wednesday,5,19,45,9.2,8.0,uwsgi,httpd,php
4,Wednesday,5,19,48,8.9,8.0,uwsgi,httpd,php
4,Wednesday,5,19,51,9.1,8.0,uwsgi,httpd,php
4,Wednesday,5,19,54,8.6,8.0,uwsgi,httpd,php
4,Wednesday,5,19,57,9.1,8.0,uwsgi,httpd,php
4,Wednesday,5,20,0,9.2,8.2,uwsgi,httpd,php
4,Wednesday,5,20,3,9.0,8.0,uwsgi,httpd,php
4,Wednesday,5,20,6,8.6,7.9,uwsgi,httpd,python3
4,Wednesday,5,20,9,9.4,8.3,uwsgi,httpd,php
4,Wednesday,5,20,12,8.2,8.3,uwsgi,httpd,php
4,Wednesday,5,20,15,25.1,8.3,uwsgi,httpd,php
4,Wednesday,5,20,18,8.9,8.3,uwsgi,httpd,php
4,Wednesday,5,20,21,9.6,8.3,uwsgi,httpd,php
4,Wednesday,5,20,24,9.3,8.3,uwsgi,httpd,php
4,Wednesday,5,20,27,11.8,8.3,uwsgi,httpd,php
4,Wednesday,5,20,30,8.3,8.4,uwsgi,httpd,php
4,Wednesday,5,20,33,12.2,8.2,uwsgi,httpd,php
4,Wednesday,5,20,36,8.7,8.3,uwsgi,httpd,php
4,Wednesday,5,20,39,8.2,8.3,uwsgi,httpd,php
4,Wednesday,5,20,42,8.5,8.3,uwsgi,httpd,php
4,Wednesday,5,20,45,10.9,7.9,uwsgi,httpd,php
4,Wednesday,5,20,48,8.2,8.1,uwsgi,httpd,php
4,Wednesday,5,20,51,8.6,8.1,uwsgi,httpd,php
4,Wednesday,5,20,54,8.6,8.1,uwsgi,httpd,php
4,Wednesday,5,20,57,8.5,8.1,uwsgi,httpd,php
4,Wednesday,5,21,0,14.5,8.2,uwsgi,httpd,php
4,Wednesday,5,21,3,8.6,8.0,uwsgi,httpd,php
4,Wednesday,5,21,6,8.0,8.0,uwsgi,httpd,php
4,Wednesday,5,21,9,8.9,8.0,uwsgi,httpd,php
4,Wednesday,5,21,12,8.8,8.0,uwsgi,httpd,php
4,Wednesday,5,21,15,8.7,8.0,uwsgi,httpd,php
4,Wednesday,5,21,18,18.8,8.0,uwsgi,httpd,php
4,Wednesday,5,21,21,8.7,8.0,uwsgi,httpd,php
4,Wednesday,5,21,24,22.9,8.0,uwsgi,httpd,php
4,Wednesday,5,21,27,8.8,8.0,uwsgi,httpd,php
4,Wednesday,5,21,30,19.9,8.1,uwsgi,httpd,php
4,Wednesday,5,21,33,8.6,8.0,uwsgi,httpd,php
4,Wednesday,5,21,36,23.5,8.0,uwsgi,httpd,php
4,Wednesday,5,21,39,7.9,8.0,uwsgi,httpd,php
4,Wednesday,5,21,42,8.2,8.0,uwsgi,httpd,php
4,Wednesday,5,21,45,25.5,8.0,uwsgi,httpd,php
4,Wednesday,5,21,48,8.4,8.0,uwsgi,httpd,php
4,Wednesday,5,21,51,9.2,8.0,uwsgi,httpd,php
4,Wednesday,5,21,54,7.7,8.0,uwsgi,php,httpd
4,Wednesday,5,21,57,8.3,8.0,uwsgi,httpd,php
4,Wednesday,5,22,0,9.9,8.2,uwsgi,httpd,php
4,Wednesday,5,22,3,18.8,8.0,uwsgi,httpd,php
4,Wednesday,5,22,6,8.6,8.0,uwsgi,httpd,php
4,Wednesday,5,22,9,8.1,8.0,uwsgi,httpd,php
4,Wednesday,5,22,12,9.4,8.0,uwsgi,httpd,php
4,Wednesday,5,22,15,8.6,8.0,uwsgi,httpd,php
4,Wednesday,5,22,18,10.6,8.0,uwsgi,httpd,php
4,Wednesday,5,22,21,7.0,8.0,uwsgi,httpd,php
4,Wednesday,5,22,24,8.5,8.0,uwsgi,httpd,php
4,Wednesday,5,22,27,8.5,8.0,uwsgi,httpd,php
4,Wednesday,5,22,30,8.7,8.1,uwsgi,httpd,php
4,Wednesday,5,22,33,15.7,8.0,uwsgi,httpd,php
4,Wednesday,5,22,36,8.9,8.0,uwsgi,httpd,php
4,Wednesday,5,22,39,10.4,8.0,uwsgi,httpd,php
4,Wednesday,5,22,42,9.0,8.0,uwsgi,httpd,php
4,Wednesday,5,22,45,9.3,8.0,uwsgi,httpd,php
4,Wednesday,5,22,48,8.1,8.0,uwsgi,httpd,php
4,Wednesday,5,22,51,10.0,8.0,uwsgi,httpd,php
4,Wednesday,5,22,54,9.6,8.0,uwsgi,httpd,php
4,Wednesday,5,22,57,7.9,8.0,uwsgi,httpd,php
4,Wednesday,5,23,0,30.1,8.6,uwsgi,httpd,php
4,Wednesday,5,23,3,10.4,10.2,httpd,uwsgi,php
4,Wednesday,5,23,6,5.6,11.1,httpd,uwsgi,php
4,Wednesday,5,23,9,8.8,11.9,httpd,uwsgi,php
4,Wednesday,5,23,12,44.9,12.2,httpd,uwsgi,php
4,Wednesday,5,23,15,24.9,12.8,httpd,uwsgi,php
4,Wednesday,5,23,18,38.9,13.1,httpd,uwsgi,php
4,Wednesday,5,23,21,7.7,13.1,httpd,uwsgi,php
4,Wednesday,5,23,24,8.1,13.1,httpd,uwsgi,php
4,Wednesday,5,23,27,8.9,13.1,httpd,uwsgi,php
4,Wednesday,5,23,30,9.2,13.2,httpd,uwsgi,php
4,Wednesday,5,23,33,7.8,13.1,httpd,uwsgi,php
4,Wednesday,5,23,36,8.1,13.1,httpd,uwsgi,php
4,Wednesday,5,23,39,8.3,13.1,httpd,uwsgi,php
4,Wednesday,5,23,42,18.3,12.6,httpd,uwsgi,php
4,Wednesday,5,23,45,13.0,12.1,httpd,uwsgi,php
4,Wednesday,5,23,48,8.1,12.1,httpd,uwsgi,php
4,Wednesday,5,23,51,8.0,11.7,httpd,uwsgi,php
4,Wednesday,5,23,54,25.5,11.7,httpd,uwsgi,php
4,Wednesday,5,23,57,8.8,11.4,httpd,uwsgi,php
4,Thursday,6,0,0,9.1,11.5,httpd,uwsgi,php
4,Thursday,6,0,3,8.1,11.4,httpd,uwsgi,php
4,Thursday,6,0,6,7.5,11.4,httpd,uwsgi,php
4,Thursday,6,0,9,8.7,11.4,httpd,uwsgi,php
4,Thursday,6,0,12,8.9,11.2,httpd,uwsgi,amazon-cloudwatch-agent
4,Thursday,6,0,15,8.4,11.4,httpd,uwsgi,php
4,Thursday,6,0,18,8.3,11.4,httpd,uwsgi,php
4,Thursday,6,0,21,18.9,11.4,httpd,uwsgi,php
4,Thursday,6,0,24,8.6,11.4,httpd,uwsgi,php
4,Thursday,6,0,27,9.0,11.4,httpd,uwsgi,php
4,Thursday,6,0,30,8.2,11.4,httpd,uwsgi,php
4,Thursday,6,0,33,7.9,11.4,httpd,uwsgi,php
4,Thursday,6,0,36,7.8,11.4,httpd,uwsgi,php
4,Thursday,6,0,39,9.0,11.4,httpd,uwsgi,php
4,Thursday,6,0,42,8.4,11.4,httpd,uwsgi,php
4,Thursday,6,0,45,8.7,11.4,httpd,uwsgi,php
4,Thursday,6,0,48,7.9,11.4,httpd,uwsgi,php
4,Thursday,6,0,51,8.5,11.4,httpd,uwsgi,php
4,Thursday,6,0,54,8.1,11.4,httpd,uwsgi,php
4,Thursday,6,0,57,9.1,11.0,httpd,uwsgi,php
4,Thursday,6,1,0,9.3,11.2,httpd,uwsgi,php
4,Thursday,6,1,3,8.3,11.0,httpd,uwsgi,php
4,Thursday,6,1,6,9.0,11.0,httpd,uwsgi,php
4,Thursday,6,1,9,7.9,11.0,httpd,uwsgi,php
4,Thursday,6,1,12,9.8,11.0,httpd,uwsgi,php
4,Thursday,6,1,15,9.1,10.1,httpd,uwsgi,php
4,Thursday,6,1,18,8.6,9.8,httpd,uwsgi,php
4,Thursday,6,1,21,8.6,9.7,httpd,uwsgi,amazon-cloudwatch-agent
4,Thursday,6,1,24,8.2,9.8,httpd,uwsgi,php
4,Thursday,6,1,27,9.7,9.8,httpd,uwsgi,php
4,Thursday,6,1,30,8.5,9.9,httpd,uwsgi,php
4,Thursday,6,1,33,9.0,9.8,httpd,uwsgi,php
4,Thursday,6,1,36,7.6,9.8,httpd,uwsgi,php
4,Thursday,6,1,39,8.6,9.8,httpd,uwsgi,php
4,Thursday,6,1,42,8.5,9.8,httpd,uwsgi,php
4,Thursday,6,1,45,23.6,9.8,httpd,uwsgi,php
4,Thursday,6,1,48,8.8,9.8,httpd,uwsgi,php
4,Thursday,6,1,51,8.8,9.8,httpd,uwsgi,php
4,Thursday,6,1,54,8.8,9.8,httpd,uwsgi,php
4,Thursday,6,1,57,17.7,9.8,httpd,uwsgi,php
4,Thursday,6,2,0,8.7,10.0,httpd,uwsgi,php
4,Thursday,6,2,3,8.7,9.8,httpd,uwsgi,php
4,Thursday,6,2,6,8.4,9.8,httpd,uwsgi,php
4,Thursday,6,2,9,15.9,9.8,httpd,uwsgi,php
4,Thursday,6,2,12,9.0,9.8,httpd,uwsgi,php
4,Thursday,6,2,15,9.1,9.8,httpd,uwsgi,php
4,Thursday,6,2,18,7.4,9.8,httpd,uwsgi,php
4,Thursday,6,2,21,9.3,9.8,httpd,uwsgi,php
4,Thursday,6,2,24,20.6,9.8,httpd,uwsgi,php
4,Thursday,6,2,27,11.0,9.8,httpd,uwsgi,php
4,Thursday,6,2,30,7.5,9.9,httpd,uwsgi,php
4,Thursday,6,2,33,8.0,9.5,httpd,uwsgi,php
4,Thursday,6,2,36,8.5,9.5,httpd,uwsgi,php
4,Thursday,6,2,39,16.6,9.5,httpd,uwsgi,php
4,Thursday,6,2,42,8.1,9.5,httpd,uwsgi,php
4,Thursday,6,2,45,8.6,9.5,httpd,uwsgi,php
4,Thursday,6,2,48,8.1,9.5,httpd,uwsgi,php
4,Thursday,6,2,51,8.7,9.4,httpd,uwsgi,php
4,Thursday,6,2,54,10.6,9.4,httpd,uwsgi,php
4,Thursday,6,2,57,22.0,9.4,httpd,uwsgi,php
4,Thursday,6,3,0,9.1,9.5,httpd,uwsgi,php
4,Thursday,6,3,3,6.7,9.4,httpd,uwsgi,php
4,Thursday,6,3,6,8.9,9.4,httpd,uwsgi,php
4,Thursday,6,3,9,8.3,9.4,httpd,uwsgi,php
4,Thursday,6,3,12,7.6,9.0,httpd,uwsgi,php
4,Thursday,6,3,15,9.4,9.0,httpd,uwsgi,php
4,Thursday,6,3,18,8.1,9.0,httpd,uwsgi,php
4,Thursday,6,3,21,8.8,9.0,httpd,uwsgi,php
4,Thursday,6,3,24,7.9,9.0,httpd,uwsgi,php
4,Thursday,6,3,27,8.6,9.0,httpd,uwsgi,php
4,Thursday,6,3,30,9.4,9.0,httpd,uwsgi,php
4,Thursday,6,3,33,8.6,9.0,httpd,uwsgi,php
4,Thursday,6,3,36,7.4,9.0,httpd,uwsgi,php
4,Thursday,6,3,39,8.4,9.0,httpd,uwsgi,php
4,Thursday,6,3,42,7.9,9.0,httpd,uwsgi,php
4,Thursday,6,3,45,9.4,9.0,httpd,uwsgi,php
4,Thursday,6,3,48,8.4,9.0,httpd,uwsgi,php
4,Thursday,6,3,51,8.9,9.0,httpd,uwsgi,php
4,Thursday,6,3,54,9.8,9.0,httpd,uwsgi,php
4,Thursday,6,3,57,8.3,9.0,httpd,uwsgi,php
4,Thursday,6,4,0,8.5,9.1,httpd,uwsgi,php
4,Thursday,6,4,3,9.1,9.0,httpd,uwsgi,php
4,Thursday,6,4,6,8.1,8.9,httpd,uwsgi,amazon-cloudwatch-agent
4,Thursday,6,4,9,8.4,9.0,httpd,uwsgi,php
4,Thursday,6,4,12,9.0,9.0,httpd,uwsgi,php
4,Thursday,6,4,15,9.0,9.0,httpd,uwsgi,php
4,Thursday,6,4,18,8.7,9.0,httpd,uwsgi,php
4,Thursday,6,4,21,8.8,9.0,httpd,uwsgi,php
4,Thursday,6,4,24,8.9,9.0,httpd,uwsgi,php
4,Thursday,6,4,27,8.3,8.9,httpd,uwsgi,amazon-cloudwatch-agent
4,Thursday,6,4,30,8.4,9.1,httpd,uwsgi,php
4,Thursday,6,4,33,8.9,9.0,httpd,uwsgi,php
4,Thursday,6,4,36,9.0,9.0,httpd,uwsgi,php
4,Thursday,6,4,39,9.4,9.0,httpd,uwsgi,php
4,Thursday,6,4,42,7.6,9.0,httpd,uwsgi,php
4,Thursday,6,4,45,8.5,9.0,httpd,uwsgi,php
4,Thursday,6,4,48,8.4,9.0,httpd,uwsgi,php
4,Thursday,6,4,51,8.8,9.0,httpd,uwsgi,php
4,Thursday,6,4,54,8.3,9.0,httpd,uwsgi,php
4,Thursday,6,4,57,8.9,9.0,httpd,uwsgi,php
4,Thursday,6,5,0,9.5,9.1,httpd,uwsgi,php
4,Thursday,6,5,3,8.6,9.0,httpd,uwsgi,php
4,Thursday,6,5,6,7.9,8.7,httpd,uwsgi,php
4,Thursday,6,5,9,7.9,8.7,httpd,uwsgi,php
4,Thursday,6,5,12,10.1,8.3,uwsgi,httpd,php
4,Thursday,6,5,15,9.2,8.4,uwsgi,httpd,php
4,Thursday,6,5,18,8.0,8.3,uwsgi,httpd,php
4,Thursday,6,5,21,9.1,8.3,uwsgi,httpd,php
4,Thursday,6,5,24,8.6,8.4,uwsgi,httpd,php
4,Thursday,6,5,27,8.8,8.3,uwsgi,httpd,php
4,Thursday,6,5,30,10.0,8.4,uwsgi,httpd,php
4,Thursday,6,5,33,8.5,8.3,uwsgi,httpd,php
4,Thursday,6,5,36,8.8,8.4,httpd,uwsgi,php
4,Thursday,6,5,39,8.5,8.3,httpd,uwsgi,php
4,Thursday,6,5,42,9.3,8.0,uwsgi,httpd,php
4,Thursday,6,5,45,8.3,8.0,uwsgi,httpd,php
4,Thursday,6,5,48,7.8,8.0,uwsgi,httpd,php
4,Thursday,6,5,51,8.2,8.0,uwsgi,httpd,php
4,Thursday,6,5,54,7.7,7.8,uwsgi,httpd,php
4,Thursday,6,5,57,8.3,8.0,uwsgi,httpd,php
4,Thursday,6,6,0,11.3,8.1,uwsgi,httpd,php
4,Thursday,6,6,3,12.4,8.0,uwsgi,httpd,php
4,Thursday,6,6,6,8.5,8.0,uwsgi,httpd,php
4,Thursday,6,6,9,8.9,8.0,uwsgi,httpd,php
4,Thursday,6,6,12,9.8,7.8,uwsgi,httpd,amazon-cloudwatch-agent
4,Thursday,6,6,15,9.0,8.0,uwsgi,httpd,php
4,Thursday,6,6,18,8.8,7.9,uwsgi,httpd,amazon-cloudwatch-agent
4,Thursday,6,6,21,10.9,8.0,uwsgi,httpd,php
4,Thursday,6,6,24,19.2,8.0,uwsgi,httpd,php
4,Thursday,6,6,27,8.5,8.0,uwsgi,httpd,php
4,Thursday,6,6,30,8.6,8.1,uwsgi,httpd,php
4,Thursday,6,6,33,9.4,8.0,uwsgi,httpd,php
4,Thursday,6,6,36,23.7,8.0,uwsgi,httpd,php
4,Thursday,6,6,39,9.2,8.0,uwsgi,httpd,php
4,Thursday,6,6,42,12.1,8.0,uwsgi,httpd,php
4,Thursday,6,6,45,8.9,8.0,uwsgi,httpd,php
4,Thursday,6,6,48,9.8,8.0,uwsgi,httpd,php
4,Thursday,6,6,51,8.4,8.0,uwsgi,httpd,php
4,Thursday,6,6,54,18.6,8.0,uwsgi,httpd,php
4,Thursday,6,6,57,8.2,8.0,uwsgi,httpd,php
4,Thursday,6,7,0,33.8,8.1,uwsgi,httpd,php
4,Thursday,6,7,3,8.8,8.0,uwsgi,httpd,php
4,Thursday,6,7,6,17.7,8.2,uwsgi,httpd,php
4,Thursday,6,7,9,9.3,8.1,uwsgi,httpd,php
4,Thursday,6,7,12,8.6,8.2,uwsgi,httpd,php
4,Thursday,6,7,15,9.7,8.0,uwsgi,httpd,php
4,Thursday,6,7,18,23.8,8.0,uwsgi,httpd,php
4,Thursday,6,7,21,8.5,8.0,uwsgi,httpd,php
4,Thursday,6,7,24,20.5,8.0,uwsgi,httpd,amazon-cloudwatch-agent
4,Thursday,6,7,27,8.5,8.0,uwsgi,httpd,php
4,Thursday,6,7,30,8.7,8.0,uwsgi,httpd,php
4,Thursday,6,7,33,9.3,7.9,uwsgi,httpd,php
4,Thursday,6,7,36,8.6,8.0,uwsgi,httpd,php
4,Thursday,6,7,39,9.1,8.0,uwsgi,httpd,php
4,Thursday,6,7,42,7.9,8.0,uwsgi,httpd,php
4,Thursday,6,7,45,20.9,8.2,uwsgi,httpd,php
4,Thursday,6,7,48,12.1,8.0,uwsgi,httpd,php
4,Thursday,6,7,51,8.2,8.0,uwsgi,httpd,php
4,Thursday,6,7,54,9.6,8.0,uwsgi,httpd,php
4,Thursday,6,7,57,8.4,8.0,uwsgi,httpd,php
4,Thursday,6,8,0,14.9,8.2,uwsgi,httpd,php
4,Thursday,6,8,3,9.0,8.0,uwsgi,httpd,php
4,Thursday,6,8,6,8.6,8.0,uwsgi,httpd,php
4,Thursday,6,8,9,8.6,8.0,uwsgi,httpd,php
4,Thursday,6,8,12,9.7,8.0,uwsgi,httpd,php
4,Thursday,6,8,15,12.7,7.9,uwsgi,httpd,php
4,Thursday,6,8,18,8.6,8.0,uwsgi,httpd,php
4,Thursday,6,8,21,9.0,8.0,uwsgi,httpd,php
4,Thursday,6,8,24,8.7,8.0,uwsgi,httpd,php
4,Thursday,6,8,27,8.9,7.9,uwsgi,httpd,amazon-cloudwatch-agent
4,Thursday,6,8,30,9.0,8.1,uwsgi,httpd,php
4,Thursday,6,8,33,7.2,8.0,uwsgi,httpd,php
4,Thursday,6,8,36,9.4,8.0,uwsgi,httpd,php
4,Thursday,6,8,39,9.4,7.9,uwsgi,httpd,amazon-cloudwatch-agent
4,Thursday,6,8,42,18.1,8.0,uwsgi,httpd,php
4,Thursday,6,8,45,7.4,8.0,uwsgi,httpd,php
4,Thursday,6,8,48,9.4,8.0,uwsgi,httpd,php
